,compound_id,smiles,docking_score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate,rank,top_100
3258,ZINC000359188035,O=C(N[C@@H]1CCCC[C@@H]1n1cccn1)C(=O)N1CCC[C@@H]2CCC[C@@H]21,-5.43539,O=C(N[C@@H]1CCCC[C@@H]1n1cccn1)C(=O)N1CCC[C@@H]2CCC[C@@H]21,-5.43539,,-0.0,0,2231.0,0
6857,ZINC000450456962,COCCO[C@@H]1COCC[C@@H]1N=c1nc(C2CCC2)[nH]o1,-5.43562,COCCO[C@@H]1COCC[C@@H]1N=c1nc(C2CCC2)[nH]o1,-5.43562,,-0.0,0,2232.0,0
3735,ZINC000582812821,COCc1nc2cc(NC[C@H](C)CC(C)C)ccc2o1,-5.43591,COCc1nc2cc(NC[C@H](C)CC(C)C)ccc2o1,-5.43591,,-0.0,0,2233.0,0
4227,ZINC000664206879,CC[C@@H]1CCC[C@H](NC(=O)N2CC[C@@]3(O)C[C@H]3C2)C1,-5.4362,CC[C@@H]1CCC[C@H](NC(=O)N2CC[C@@]3(O)C[C@H]3C2)C1,-5.4362,,-0.0,0,2234.0,0
7183,ZINC000193463666,CCOCCO[C@@H](C)C(=O)NC1CCN(C(C)C)CC1,-5.43633,CCOCCO[C@@H](C)C(=O)NC1CCN(C(C)C)CC1,-5.43633,,-0.0,0,2235.0,0
6452,ZINC000659716813,NC[C@H](NC(=O)C(=O)N1CCC[C@@H](C2CCC2)C1)C1CC1,-5.43677,NC[C@H](NC(=O)C(=O)N1CCC[C@@H](C2CCC2)C1)C1CC1,-5.43677,,-0.0,0,2236.0,0
9443,ZINC000642621548,Cc1ncc2c(n1)CCN(Cc1csc(Br)c1)C2,-5.43717,Cc1ncc2c(n1)CCN(Cc1csc(Br)c1)C2,-5.43717,,-0.0,0,2237.0,0
989,ZINC000633322226,CN(C)CCCC(C)(C)NC(=O)c1csc(CO)n1,-5.43729,CN(C)CCCC(C)(C)NC(=O)c1csc(CO)n1,-5.43729,,-0.0,0,2238.0,0
8434,ZINC000601187124,Cc1cnc(CCNc2c([N+](=O)[O-])c(C(F)(F)F)nn2C)c(C)c1,-5.43767,Cc1cnc(CCNc2c([N+](=O)[O-])c(C(F)(F)F)nn2C)c(C)c1,-5.43767,,-0.0,0,2239.0,0
5833,ZINC000602869039,COC(=O)c1ccn(CC(=O)NCCc2ccc(C)nc2)n1,-5.43849,COC(=O)c1ccn(CC(=O)NCCc2ccc(C)nc2)n1,-5.43849,,-0.0,0,2240.0,0
8433,ZINC000596682683,COC[C@H](NC(=O)N1CC[C@](C)(C(=O)OC)C1)C1CCOCC1,-5.439030000000001,COC[C@H](NC(=O)N1CC[C@](C)(C(=O)OC)C1)C1CCOCC1,-5.439030000000001,,-0.0,0,2241.0,0
5834,ZINC000566538053,CC(C)[C@H]1OCC[C@H]1CNC(=O)CN1C(=O)NC(C)(C)C1=O,-5.43924,CC(C)[C@H]1OCC[C@H]1CNC(=O)CN1C(=O)NC(C)(C)C1=O,-5.43924,,-0.0,0,2242.0,0
9290,ZINC000425662996,CCOC(=O)c1ccsc1NC(=O)N1CC[C@H](c2nc[nH]n2)C1,-5.4395,CCOC(=O)c1ccsc1NC(=O)N1CC[C@H](c2nc[nH]n2)C1,-5.4395,,-0.0,0,2243.0,0
4409,ZINC000269671992,CN(CCC1CCCCC1)C(=O)Cn1ccc(=O)c([N+](=O)[O-])c1,-5.43975,CN(CCC1CCCCC1)C(=O)Cn1ccc(=O)c([N+](=O)[O-])c1,-5.43975,,-0.0,0,2244.0,0
4228,ZINC000656745234,Cc1nc2cc(F)cc(-c3nc(C4CC4)no3)c2nc1C,-5.43979,Cc1nc2cc(F)cc(-c3nc(C4CC4)no3)c2nc1C,-5.43979,,-0.0,0,2245.0,0
6858,ZINC000413422706,CCCc1nc(=NC2CCC(OC)CC2)s[nH]1,-5.44033,CCCc1nc(=NC2CCC(OC)CC2)s[nH]1,-5.44033,,-0.0,0,2246.0,0
685,ZINC000595527112,COC(=O)[C@@](C)(CO)NCC(=O)NCc1ccc(C#N)cc1,-5.44082,COC(=O)[C@@](C)(CO)NCC(=O)NCc1ccc(C#N)cc1,-5.44082,,-0.0,0,2247.5,0
532,ZINC000075399603,C#CCN(CC#C)C(=O)[C@H]1CC(=O)N(c2ccccc2OC)C1,-5.44082,C#CCN(CC#C)C(=O)[C@H]1CC(=O)N(c2ccccc2OC)C1,-5.44082,,-0.0,0,2247.5,0
4586,ZINC000616363325,O=C(N[C@@H]1CCNC(=O)CC1)c1ccc(OC[C@@H]2CCCO2)cc1,-5.441319999999999,O=C1CC[C@H](NC(=O)c2ccc(OC[C@@H]3CCCO3)cc2)CCN1,-5.441319999999999,,-0.0,0,2249.0,0
7038,ZINC000078843372,Cc1ccc([C@H](CNC(=O)N[C@H](CO)C(C)C)N2CCOCC2)o1,-5.44246,Cc1ccc([C@H](CNC(=O)N[C@H](CO)C(C)C)N2CCOCC2)o1,-5.44246,,-0.0,0,2250.0,0
3422,ZINC000295436296,Cc1nn([C@H](C)c2ccccc2Cl)cc1[N+](=O)[O-],-5.44249,Cc1nn([C@H](C)c2ccccc2Cl)cc1[N+](=O)[O-],-5.44249,,-0.0,0,2251.0,0
1345,ZINC000352224326,N#CCc1cccc(Br)c1OCc1nccs1,-5.44252,N#CCc1cccc(Br)c1OCc1nccs1,-5.44252,,-0.0,0,2252.0,0
7039,ZINC000079504605,COC(=O)CCN1CCSC2(CCCCC2)C1,-5.44294,COC(=O)CCN1CCSC2(CCCCC2)C1,-5.44294,,-0.0,0,2253.0,0
1954,ZINC000596435288,C[C@@H](Nc1ccc2ncccc2c1[N+](=O)[O-])C1(CO)CC1,-5.44337,C[C@@H](Nc1ccc2ncccc2c1[N+](=O)[O-])C1(CO)CC1,-5.44337,,-0.0,0,2254.0,0
2439,ZINC000339539507,C[C@@H](NC(=O)N[C@@H](C)C(=O)N(C)C)c1cnn(Cc2ccccc2)c1,-5.44373,C[C@H](NC(=O)N[C@H](C)c1cnn(Cc2ccccc2)c1)C(=O)N(C)C,-5.44373,,-0.0,0,2255.0,0
2587,ZINC000331279917,CCC[C@]1(CO)CCCN1CC(=O)N[C@@H]1CCCC[C@H]1C,-5.443980000000001,CCC[C@]1(CO)CCCN1CC(=O)N[C@@H]1CCCC[C@H]1C,-5.443980000000001,,-0.0,0,2256.0,0
7972,ZINC000448725300,CC[C@@H]1CCC[C@@H]1C(=O)N(CCN(C)C)Cc1ccc(C#N)cc1,-5.44412,CC[C@@H]1CCC[C@@H]1C(=O)N(CCN(C)C)Cc1ccc(C#N)cc1,-5.44412,,-0.0,0,2257.0,0
6856,ZINC000632304295,CC(C)c1ncc(CN(C)S(=O)(=O)c2cccc(Cl)c2O)cn1,-5.44556,CC(C)c1ncc(CN(C)S(=O)(=O)c2cccc(Cl)c2O)cn1,-5.44556,,-0.0,0,2258.0,0
5998,ZINC000366374856,CS(=O)(=O)C1(C(=O)N[C@H]2CCC[C@@H]2c2ccc(Cl)cc2)CCC1,-5.446000000000001,CS(=O)(=O)C1(C(=O)N[C@H]2CCC[C@@H]2c2ccc(Cl)cc2)CCC1,-5.446000000000001,,-0.0,0,2259.0,0
8298,ZINC000562926911,COc1ccc(OC)c(CNC(=O)N(C)C2(C(=O)O)CCCCC2)c1,-5.44603,COc1ccc(OC)c(CNC(=O)N(C)C2(C(=O)O)CCCCC2)c1,-5.44603,,-0.0,0,2260.0,0
8431,ZINC000592710882,COC(=O)[C@H](NC(=O)[C@@H]1C[C@@H]1c1ccc(F)c(F)c1)c1ccnn1C,-5.44803,COC(=O)[C@H](NC(=O)[C@@H]1C[C@@H]1c1ccc(F)c(F)c1)c1ccnn1C,-5.44803,,-0.0,0,2261.0,0
7973,ZINC000455895733,CCOc1ccccc1CCC(=O)N1C[C@@H](OC)C[C@@H]1CC(=O)O,-5.44855,CCOc1ccccc1CCC(=O)N1C[C@@H](OC)C[C@@H]1CC(=O)O,-5.44855,,-0.0,0,2262.0,0
64,ZINC000338236483,O=C(NCc1ccc(F)cc1)NCc1c(F)cccc1Cl,-5.44966,O=C(NCc1ccc(F)cc1)NCc1c(F)cccc1Cl,-5.44966,,-0.0,0,2263.0,0
687,ZINC000641067248,CCc1cccc(Cn2cc(C(=O)C3CCC3)nn2)c1,-5.45016,CCc1cccc(Cn2cc(C(=O)C3CCC3)nn2)c1,-5.45016,,-0.0,0,2264.0,0
6717,ZINC000347520762,COCCOc1ccc(NC(=O)N2C[C@H](CO)O[C@@H](C)C2)c(C)c1,-5.45041,COCCOc1ccc(NC(=O)N2C[C@H](CO)O[C@@H](C)C2)c(C)c1,-5.45041,,-0.0,0,2265.0,0
3257,ZINC000601909020,CCOC(=O)[C@@]1(C)CN(C(=O)[C@@H](C)Cc2ccccc2F)CCO1,-5.4505300000000005,CCOC(=O)[C@@]1(C)CN(C(=O)[C@@H](C)Cc2ccccc2F)CCO1,-5.4505300000000005,,-0.0,0,2266.0,0
686,ZINC000378551737,C[C@H]1COC[C@H](c2ccccc2)N1CCn1cc([N+](=O)[O-])cn1,-5.45129,C[C@H]1COC[C@H](c2ccccc2)N1CCn1cc([N+](=O)[O-])cn1,-5.45129,,-0.0,0,2267.0,0
6309,ZINC000274587172,CCOC(=O)[C@](C)(O)CN[C@@H](C(=O)OC)c1ccc(OC)cc1,-5.45174,CCOC(=O)[C@](C)(O)CN[C@@H](C(=O)OC)c1ccc(OC)cc1,-5.45174,,-0.0,0,2268.0,0
8432,ZINC000596527742,O=[N+]([O-])c1cc(Cl)cnc1N1CC[C@@H]2COC[C@H]2C1,-5.45221,O=[N+]([O-])c1cc(Cl)cnc1N1CC[C@@H]2COC[C@H]2C1,-5.45221,,-0.0,0,2269.0,0
6578,ZINC000663429446,O=C(O)c1ccc(CS(=O)(=O)N2CCC[C@@H](C3CCC3)C2)cc1,-5.45224,O=C(O)c1ccc(CS(=O)(=O)N2CCC[C@@H](C3CCC3)C2)cc1,-5.45224,,-0.0,0,2270.0,0
2115,ZINC000093083943,COC(=O)c1ccc(CNCCCN2CCCC[C@@H]2C)[nH]1,-5.45241,COC(=O)c1ccc(CNCCCN2CCCC[C@@H]2C)[nH]1,-5.45241,,-0.0,0,2271.0,0
7504,ZINC000341260738,C[C@@H](NC(=O)C1CCCCC1)C(=O)NC[C@H](C)CN(C)C,-5.45315,C[C@@H](CNC(=O)[C@@H](C)NC(=O)C1CCCCC1)CN(C)C,-5.45315,,-0.0,0,2272.0,0
7971,ZINC000447750908,CC(C)C1(C)CCN(S(=O)(=O)[C@H](C)C(=O)N(C)C)CC1,-5.45328,CC(C)C1(C)CCN(S(=O)(=O)[C@H](C)C(=O)N(C)C)CC1,-5.45328,,-0.0,0,2273.0,0
8127,ZINC000511406124,CN(C)CCN(C(=O)c1ccc(Cl)cc1)C1CCCCC1,-5.45372,CN(C)CCN(C(=O)c1ccc(Cl)cc1)C1CCCCC1,-5.45372,,-0.0,0,2274.0,0
1342,ZINC000189433776,CN(CC[C@@H]1CCCCN1C)C[C@H](O)CC(F)(F)F,-5.454330000000001,CN(CC[C@@H]1CCCCN1C)C[C@H](O)CC(F)(F)F,-5.454330000000001,,-0.0,0,2275.0,0
1344,ZINC000594086187,CCSc1ccc(CC(=O)N(C)[C@@H](C#N)CC)cc1,-5.45448,CCSc1ccc(CC(=O)N(C)[C@@H](C#N)CC)cc1,-5.45448,,-0.0,0,2276.0,0
6310,ZINC000435796495,COc1cccc(NC(=O)[C@@H]2[C@H](C)[C@@H]2c2ccccc2)c1O,-5.4557400000000005,COc1cccc(NC(=O)[C@@H]2[C@H](C)[C@@H]2c2ccccc2)c1O,-5.4557400000000005,,-0.0,0,2277.0,0
535,ZINC000367251561,CC1(C)CN(c2ccc(C#N)cn2)C[C@]2(C[C@@H]3CC[C@H]2C3)O1,-5.45596,CC1(C)CN(c2ccc(C#N)cn2)C[C@]2(C[C@@H]3CC[C@H]2C3)O1,-5.45596,,-0.0,0,2278.0,0
7969,ZINC000456288419,CN(C)C(=O)c1cccc(C(=O)N2C[C@@H](C3CC3)[C@H]2C2CC2)c1,-5.45671,CN(C)C(=O)c1cccc(C(=O)N2C[C@@H](C3CC3)[C@H]2C2CC2)c1,-5.45671,,-0.0,0,2279.0,0
1340,ZINC000412337323,COC[C@@H]1C[C@H](OC)CN1C(=O)Cc1cccc(C2CC2)c1,-5.4572400000000005,COC[C@@H]1C[C@H](OC)CN1C(=O)Cc1cccc(C2CC2)c1,-5.4572400000000005,,-0.0,0,2280.0,0
3249,ZINC000652771616,CC[C@@H]1CN(C(=O)Cc2ccc(OC)cn2)[C@H](C)CO1,-5.45788,CC[C@@H]1CN(C(=O)Cc2ccc(OC)cn2)[C@H](C)CO1,-5.45788,,-0.0,0,2281.0,0
7037,ZINC000068860312,CN1CCN(C(=O)[C@H]2CCCN2S(C)(=O)=O)Cc2ccccc21,-5.45913,CN1CCN(C(=O)[C@H]2CCCN2S(C)(=O)=O)Cc2ccccc21,-5.45913,,-0.0,0,2282.0,0
5381,ZINC000294691612,N#C[C@@H]1CN(C(=O)C(F)(F)c2ccccc2Br)CCO1,-5.45915,N#C[C@@H]1CN(C(=O)C(F)(F)c2ccccc2Br)CCO1,-5.45915,,-0.0,0,2283.0,0
3096,ZINC000491048853,C#CCN(C(=O)NC[C@H]1CCCC(F)(F)C1)C1CC1,-5.45918,C#CCN(C(=O)NC[C@H]1CCCC(F)(F)C1)C1CC1,-5.45918,,-0.0,0,2284.0,0
831,ZINC000351980519,Cc1cc(CN2C[C@H](F)C[C@H]2CN(C)C(=O)CC(C)C)on1,-5.45939,Cc1cc(CN2C[C@H](F)C[C@H]2CN(C)C(=O)CC(C)C)on1,-5.45939,,-0.0,0,2285.0,0
1795,ZINC000272215397,CC(C)NS(=O)(=O)N(Cc1ccccc1)CC1CCOCC1,-5.46014,CC(C)NS(=O)(=O)N(Cc1ccccc1)CC1CCOCC1,-5.46014,,-0.0,0,2286.0,0
4222,ZINC000365035603,Cn1ccc(COC(=O)[C@H]2CC(=O)N(C)[C@H]2c2ccc(F)cc2)n1,-5.46022,CN1C(=O)C[C@H](C(=O)OCc2ccn(C)n2)[C@@H]1c1ccc(F)cc1,-5.46022,,-0.0,0,2287.0,0
1950,ZINC000448921287,Cc1ccc(N2CCCN(C(=O)C3CC(C)(O)C3)CC2)nn1,-5.460459999999999,Cc1ccc(N2CCCN(C(=O)C3CC(C)(O)C3)CC2)nn1,-5.460459999999999,,-0.0,0,2288.0,0
1796,ZINC000069227982,Cc1noc([C@H](C)N2CCN(c3cc(C)nc(C)n3)CC2)n1,-5.4606900000000005,Cc1cc(N2CCN([C@@H](C)c3nc(C)no3)CC2)nc(C)n1,-5.4606900000000005,,-0.0,0,2289.0,0
7182,ZINC000194375029,CCCOc1cccc(CC(=O)N(CCO)CC(F)F)c1,-5.46092,CCCOc1cccc(CC(=O)N(CCO)CC(F)F)c1,-5.46092,,-0.0,0,2290.0,0
5061,ZINC000330562956,CNC(=O)[C@@H]1CCC[C@@H]1N/C(O)=N/[C@H](C)c1ccccn1,-5.46093,CNC(=O)[C@@H]1CCC[C@@H]1N/C(O)=N/[C@H](C)c1ccccn1,-5.46093,,-0.0,0,2291.0,0
5536,ZINC000298418349,CCN(C)C(=O)CSc1nc(C)nc(C)c1C(C)=O,-5.46149,CCN(C)C(=O)CSc1nc(C)nc(C)c1C(C)=O,-5.46149,,-0.0,0,2292.0,0
832,ZINC000650316001,CCc1cnc(C(=O)N2CCCC(F)(F)C2)s1,-5.461530000000001,CCc1cnc(C(=O)N2CCCC(F)(F)C2)s1,-5.461530000000001,,-0.0,0,2293.0,0
3416,ZINC000574182946,C[C@@H](c1nc(C[C@H]2COc3ccccc3O2)no1)N(C)CC(F)(F)F,-5.46185,C[C@@H](c1nc(C[C@H]2COc3ccccc3O2)no1)N(C)CC(F)(F)F,-5.46185,,-0.0,0,2294.0,0
5379,ZINC000125432701,NC(=O)NCCC(=O)Nc1nc2ccccc2n1C1CCCCC1,-5.46191,NC(=O)NCCC(=O)Nc1nc2ccccc2n1C1CCCCC1,-5.46191,,-0.0,0,2295.0,0
5537,ZINC000657077796,CO[C@@H]1CCC[C@@H]([C@H](CO)NS(=O)(=O)c2ccc(F)cc2)C1,-5.46213,CO[C@@H]1CCC[C@@H]([C@H](CO)NS(=O)(=O)c2ccc(F)cc2)C1,-5.46213,,-0.0,0,2296.5,0
3585,ZINC000281491476,CCOC(=O)[C@H](CCOC)NC(=O)c1cccc([C@H]2CCOC2)c1,-5.46213,CCOC(=O)[C@H](CCOC)NC(=O)c1cccc([C@H]2CCOC2)c1,-5.46213,,-0.0,0,2296.5,0
4023,ZINC000069323564,CCS(=O)(=O)NCCNC(=O)N[C@H](C)c1nc(C)cs1,-5.46221,CCS(=O)(=O)NCCNC(=O)N[C@H](C)c1nc(C)cs1,-5.46221,,-0.0,0,2298.0,0
1164,ZINC000161184726,CCCn1c(C)nnc1COc1ccc(C#N)cc1,-5.4626,CCCn1c(C)nnc1COc1ccc(C#N)cc1,-5.4626,,-0.0,0,2299.0,0
7181,ZINC000189713955,CC(C)C[C@@]1(CO)CCCN1C(=O)NCCCOC(C)C,-5.46298,CC(C)C[C@@]1(CO)CCCN1C(=O)NCCCOC(C)C,-5.46298,,-0.0,0,2300.0,0
9615,ZINC000355879411,Cc1nscc1-c1nc(-c2cc(F)cc(F)c2)no1,-5.46314,Cc1nscc1-c1nc(-c2cc(F)cc(F)c2)no1,-5.46314,,-0.0,0,2301.0,0
6714,ZINC000580024072,C[C@@H](c1cn(-c2ccccc2)nn1)[S@@](=O)CC(=O)O,-5.46512,C[C@@H](c1cn(-c2ccccc2)nn1)[S@@+]([O-])CC(=O)O,-5.46512,,-0.0,0,2302.0,0
681,ZINC000331766730,C[C@H](CN)N(C)C(=O)C(=O)N1CC[C@@H](C2CC2)C1,-5.46515,C[C@H](CN)N(C)C(=O)C(=O)N1CC[C@@H](C2CC2)C1,-5.46515,,-0.0,0,2303.0,0
684,ZINC000363343816,Clc1ccc(-c2cnc(CN3C[C@H]4CC[C@@H](C3)O4)o2)cc1,-5.46561,Clc1ccc(-c2cnc(CN3C[C@H]4CC[C@@H](C3)O4)o2)cc1,-5.46561,,-0.0,0,2304.5,0
1501,ZINC000528222039,C[C@H](Cc1nc([C@@H]2CC23CC3)no1)c1ccncc1,-5.46561,C[C@H](Cc1nc([C@@H]2CC23CC3)no1)c1ccncc1,-5.46561,,-0.0,0,2304.5,0
4746,ZINC000282727161,CSc1cccc(F)c1C(=O)NC[C@@H](CCO)CC(C)C,-5.46563,CSc1cccc(F)c1C(=O)NC[C@@H](CCO)CC(C)C,-5.46563,,-0.0,0,2306.0,0
7820,ZINC000375280440,CCCNC(=O)[C@@H](C)N1CCc2c(cccc2S(=O)(=O)NC)C1,-5.46579,CCCNC(=O)[C@@H](C)N1CCc2c(cccc2S(=O)(=O)NC)C1,-5.46579,,-0.0,0,2307.0,0
5994,ZINC000417022287,COC(=O)CNC(=O)[C@@H]1CCCN1C(=O)Nc1ccnc(OC)n1,-5.46594,COC(=O)CNC(=O)[C@@H]1CCCN1C(=O)Nc1ccnc(OC)n1,-5.46594,,-0.0,0,2308.0,0
9287,ZINC000415912954,CCNCc1cccc(NC(=O)N[C@@H](C)CC(C)C)c1,-5.46621,CCNCc1cccc(NC(=O)N[C@@H](C)CC(C)C)c1,-5.46621,,-0.0,0,2309.0,0
2762,ZINC000595535394,COCC(COC)N1CCN(CC2(C#N)CCC2)CC1,-5.46735,COCC(COC)N1CCN(CC2(C#N)CCC2)CC1,-5.46735,,-0.0,0,2310.0,0
5062,ZINC000636778183,C[C@@H](NC(=O)N1CC[C@H]2CC[C@@H](C1)S2)c1cccc(O)c1,-5.46799,C[C@@H](NC(=O)N1CC[C@H]2CC[C@@H](C1)S2)c1cccc(O)c1,-5.46799,,-0.0,0,2311.0,0
9614,ZINC000418904763,CCC[C@H]1CNCCN1C(=O)C(=O)N[C@H](C)c1ccc(C)o1,-5.46805,CCC[C@H]1CNCCN1C(=O)C(=O)N[C@H](C)c1ccc(C)o1,-5.46805,,-0.0,0,2312.0,0
8819,ZINC000092940650,C[C@@H]1OCC[C@@H]1Nc1cc(-n2cccn2)nc(N)n1,-5.46834,C[C@@H]1OCC[C@@H]1Nc1cc(-n2cccn2)nc(N)n1,-5.46834,,-0.0,0,2313.0,0
8297,ZINC000571319285,Cc1ccc(S(=O)(=O)N[C@@H]2C[C@@H](C)O[C@@H](C)C2)cc1C(=O)OC(C)C,-5.46874,Cc1ccc(S(=O)(=O)N[C@@H]2C[C@@H](C)O[C@@H](C)C2)cc1C(=O)OC(C)C,-5.46874,,-0.0,0,2314.0,0
4583,ZINC000180378976,CNC(=O)CNC(=O)C(=O)Nc1cccc(N(C)C)c1C,-5.4694,CNC(=O)CNC(=O)C(=O)Nc1cccc(N(C)C)c1C,-5.4694,,-0.0,0,2315.0,0
5534,ZINC000178382392,COc1ccccc1CNC(=O)N[C@H](C(N)=O)C(C)(C)C,-5.46959,COc1ccccc1CNC(=O)N[C@H](C(N)=O)C(C)(C)C,-5.46959,,-0.0,0,2316.0,0
2582,ZINC000617190870,COCC1(NC(=O)[C@H](C)n2cnc3ccccc32)CCCC1,-5.46963,COCC1(NC(=O)[C@H](C)n2cnc3ccccc32)CCCC1,-5.46963,,-0.0,0,2317.0,0
5672,ZINC000349602981,CCC(O)(CC)CCNC(=O)N[C@H]1CC(=O)N(C)C1,-5.46965,CCC(O)(CC)CCNC(=O)N[C@H]1CC(=O)N(C)C1,-5.46965,,-0.0,0,2318.0,0
5376,ZINC000345068010,Cc1ccc(CC[C@@H](C)NC(=O)N[C@H](C)C2(S(C)(=O)=O)CC2)o1,-5.47034,Cc1ccc(CC[C@@H](C)NC(=O)N[C@H](C)C2(S(C)(=O)=O)CC2)o1,-5.47034,,-0.0,0,2319.0,0
228,ZINC000521498067,CCCOc1ccc(CCC(=O)NCc2cnc(C)nc2N)cc1,-5.47072,CCCOc1ccc(CCC(=O)NCc2cnc(C)nc2N)cc1,-5.47072,,-0.0,0,2320.0,0
2763,ZINC000293517086,O=S(=O)(CC[C@H]1CCOC1)NCc1ccc(OC2CCCC2)cc1,-5.47083,O=S(=O)(CC[C@H]1CCOC1)NCc1ccc(OC2CCCC2)cc1,-5.47083,,-0.0,0,2321.0,0
2107,ZINC000647604393,Cc1noc(CCCS(=O)(=O)c2cccc(C)c2)n1,-5.47107,Cc1cccc(S(=O)(=O)CCCc2nc(C)no2)c1,-5.47107,,-0.0,0,2322.0,0
8968,ZINC000021351455,CN1CCN(C(=O)[C@@H]2CC(=O)N(C3CCCC3)C2)CC1,-5.47175,CN1CCN(C(=O)[C@@H]2CC(=O)N(C3CCCC3)C2)CC1,-5.47175,,-0.0,0,2323.0,0
4225,ZINC000613440646,CSc1ccc(O)c(C(=O)N2CCC([C@H]3CCOC3)CC2)c1,-5.47185,CSc1ccc(O)c(C(=O)N2CCC([C@H]3CCOC3)CC2)c1,-5.47185,,-0.0,0,2324.0,0
6576,ZINC000285249610,CO[C@H]1C[C@@H](C(N)=O)N(S(=O)(=O)c2cccc3nsnc32)C1,-5.4727,CO[C@H]1C[C@@H](C(N)=O)N(S(=O)(=O)c2cccc3nsnc23)C1,-5.4727,,-0.0,0,2325.0,0
3419,ZINC000593272360,COC(=O)CC1(NC(=O)c2cc(C)nnc2C)CC1,-5.47317,COC(=O)CC1(NC(=O)c2cc(C)nnc2C)CC1,-5.47317,,-0.0,0,2326.0,0
1952,ZINC000174360688,CSCC(=O)NC[C@H](C)Oc1ccc(F)cc1,-5.473319999999999,CSCC(=O)NC[C@H](C)Oc1ccc(F)cc1,-5.473319999999999,,-0.0,0,2327.0,0
7968,ZINC000451658115,C[C@@H]1CN(Cc2cccc(C(=O)N(C)C)c2)C[C@H](C)N1CCO,-5.47379,C[C@@H]1CN(Cc2cccc(C(=O)N(C)C)c2)C[C@H](C)N1CCO,-5.47379,,-0.0,0,2328.0,0
8817,ZINC000054943428,CCCN1CCN(C(=O)C(=O)Nc2ccc(N(C)C)nc2)CC1,-5.474019999999999,CCCN1CCN(C(=O)C(=O)Nc2ccc(N(C)C)nc2)CC1,-5.474019999999999,,-0.0,0,2329.0,0
8967,ZINC000602140556,Cc1nc[nH]c1C(=O)N1CCN([C@@H](C#N)c2cccc(Cl)c2)CC1,-5.47425,Cc1nc[nH]c1C(=O)N1CCN([C@@H](C#N)c2cccc(Cl)c2)CC1,-5.47425,,-0.0,0,2330.0,0
683,ZINC000017313404,C[N+]1(C[C@H]2CN(/N=C\c3ccc([N+](=O)[O-])o3)C(=O)O2)CCCCC1,-5.4745,C[N+]1(C[C@H]2CN(/N=C\c3ccc([N+](=O)[O-])o3)C(=O)O2)CCCCC1,-5.4745,,-0.0,0,2331.0,0
3719,ZINC000434775267,Cc1cc(C)cc(CN(C)S(=O)(=O)c2ccc([N+](=O)[O-])c(C)c2)c1,-5.47472,Cc1cc(C)cc(CN(C)S(=O)(=O)c2ccc([N+](=O)[O-])c(C)c2)c1,-5.47472,,-0.0,0,2332.0,0
6715,ZINC000636432019,Cc1ccc(-n2[nH]c(C(=O)N(C)C[C@H](C)C(C)(C)C)cc2=O)cc1,-5.47478,Cc1ccc(-n2[nH]c(C(=O)N(C)C[C@H](C)C(C)(C)C)cc2=O)cc1,-5.47478,,-0.0,0,2333.0,0
5354,ZINC000189131018,Brc1ccc(-n2nnnc2SCC[C@@H]2CCCO2)cc1,-5.47575,Brc1ccc(-n2nnnc2SCC[C@@H]2CCCO2)cc1,-5.47575,,-0.0,0,2334.0,0
6713,ZINC000462312784,C[C@H]1CN(S(=O)(=O)NC2CCC(S(C)(=O)=O)CC2)C[C@H](C)O1,-5.47661,C[C@H]1CN(S(=O)(=O)NC2CCC(S(C)(=O)=O)CC2)C[C@H](C)O1,-5.47661,,-0.0,0,2335.0,0
6151,ZINC000071279230,OC1=Nc2c(cnn2C2CCCC2)[C@H](c2ccc(F)c(F)c2F)C1,-5.47687,OC1=Nc2c(cnn2C2CCCC2)[C@H](c2ccc(F)c(F)c2F)C1,-5.47687,,-0.0,0,2336.0,0
682,ZINC000547182908,Cc1cc(-n2cncn2)ccc1-c1nc([C@@H]2C[C@@H]2C)no1,-5.47776,Cc1cc(-n2cncn2)ccc1-c1nc([C@@H]2C[C@@H]2C)no1,-5.47776,,-0.0,0,2337.0,0
8411,ZINC000262481896,CCc1nsc(N2CCCN(C(=O)C[C@H]3COCCN3)CC2)n1,-5.47797,CCc1nsc(N2CCCN(C(=O)C[C@H]3COCCN3)CC2)n1,-5.47797,,-0.0,0,2338.0,0
5535,ZINC000376152085,Cc1c(NC(=O)N2CCCC3(CCOCC3)C2)cccc1N(C)C,-5.47854,Cc1c(NC(=O)N2CCCC3(CCOCC3)C2)cccc1N(C)C,-5.47854,,-0.0,0,2339.0,0
2583,ZINC000398398086,CCCn1nccc1CN[C@H](C)c1csnn1,-5.478680000000001,CCCn1nccc1CN[C@H](C)c1csnn1,-5.478680000000001,,-0.0,0,2340.0,0
7670,ZINC000361488623,Cc1cnc(N2CCN(C(=O)[C@H](C)N3[C@@H](C)CC[C@@H]3C)CC2)s1,-5.4793400000000005,Cc1cnc(N2CCN(C(=O)[C@H](C)N3[C@@H](C)CC[C@@H]3C)CC2)s1,-5.4793400000000005,,-0.0,0,2341.0,0
1652,ZINC000025179375,CO/N=C/c1ccc(C(=O)N[C@H]2CCOc3ccccc32)cc1,-5.479480000000001,CO/N=C/c1ccc(C(=O)N[C@H]2CCOc3ccccc32)cc1,-5.479480000000001,,-0.0,0,2342.0,0
