,compound_id,smiles,docking_score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate,rank
393,ZINC000431821263,Cc1nc(N(C)Cc2ccccn2)nc(C)c1CC(C)C,-5.42042,Cc1nc(N(C)Cc2ccccn2)nc(C)c1CC(C)C,-5.42042,,-0.0,0,2202.0
239,ZINC000548740127,CC(C)Oc1ccc(NC(=O)c2c[nH]nc2[N+](=O)[O-])cc1,-4.763999999999999,CC(C)Oc1ccc(NC(=O)c2c[nH]nc2[N+](=O)[O-])cc1,-4.763999999999999,,-0.0,0,924.0
4763,ZINC000175311579,CN(Cc1ccccc1O)C(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,-4.99779,CN(Cc1ccccc1O)C(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,-4.99779,,-0.0,0,1291.0
7470,ZINC000352832257,CNC(=O)c1cccc(NCc2cc(O)cc(C(F)(F)F)c2)c1,-7.42192,CNC(=O)c1cccc(NCc2cc(O)cc(C(F)(F)F)c2)c1,-7.42192,,-0.0,0,8367.0
6888,ZINC000096402400,O=C(O)C1CCN(C(=O)c2cc(Cl)ccc2Br)CC1,-4.79155,O=C(O)C1CCN(C(=O)c2cc(Cl)ccc2Br)CC1,-4.79155,,-0.0,0,964.0
5055,ZINC000278540995,COCCO[C@H]1C[C@@H](CO)CN(C(=O)c2ccc3[nH]cnc3c2)C1,-5.61177,COCCO[C@H]1C[C@@H](CO)CN(C(=O)c2ccc3[nH]cnc3c2)C1,-5.61177,,-0.0,0,2685.0
1930,ZINC000359403740,C=CCN(CCC#N)C(=O)c1cnc(-c2ccccc2F)s1,-5.93235,C=CCN(CCC#N)C(=O)c1cnc(-c2ccccc2F)s1,-5.93235,,-0.0,0,3686.0
9708,ZINC000410900448,CS[C@@H]1CCN(C(=O)C(=O)N2CCC(c3c(F)cccc3F)CC2)C1,-6.968369999999999,CS[C@@H]1CCN(C(=O)C(=O)N2CCC(c3c(F)cccc3F)CC2)C1,-6.968369999999999,,-0.0,0,7193.0
1055,ZINC000152596828,COc1cccc(CCCNC(=O)N[C@@H]2CCC[C@@H]3OCC[C@@H]32)c1,-7.38996,COc1cccc(CCCNC(=O)N[C@@H]2CCC[C@@H]3OCC[C@@H]32)c1,-7.38996,,-0.0,0,8294.0
6805,ZINC000631688029,CC[C@H](COC)NC[C@@H](n1cncn1)C(F)(F)F,-5.6051400000000005,CC[C@H](COC)NC[C@@H](n1cncn1)C(F)(F)F,-5.6051400000000005,,-0.0,0,2670.0
2912,ZINC000572249450,CC(C)(C)c1nsc(Sc2nc3c([nH]2)CCC3)n1,-5.5794,CC(C)(C)c1nsc(Sc2nc3c([nH]2)CCC3)n1,-5.5794,,-0.0,0,2600.0
3052,ZINC000660838293,C[C@H](CNC(=O)N1CCO[C@H](C(F)(F)F)[C@H]1C)C1CC1,-6.07489,C[C@H](CNC(=O)N1CCO[C@H](C(F)(F)F)[C@H]1C)C1CC1,-6.07489,,-0.0,0,4170.0
5840,ZINC000584117390,CCC[C@H](C)S(=O)(=O)N1CCN2C(=O)CC[C@H]2C1,-5.2927800000000005,CCC[C@H](C)S(=O)(=O)N1CCN2C(=O)CC[C@H]2C1,-5.2927800000000005,,-0.0,0,1885.0
3682,ZINC000610869375,Cc1ccc(S(N)(=O)=O)cc1C(=O)NCCn1cc([N+](=O)[O-])cn1,-6.32329,Cc1ccc(S(N)(=O)=O)cc1C(=O)NCCn1cc([N+](=O)[O-])cn1,-6.32329,,-0.0,0,4991.0
4695,ZINC000556734380,CN1CCC[C@@H](CCNC(=O)c2cn(Cc3cccs3)nn2)C1,-6.769260000000001,CN1CCC[C@@H](CCNC(=O)c2cn(Cc3cccs3)nn2)C1,-6.769260000000001,,-0.0,0,6561.0
1180,ZINC000453028486,O[C@H](COc1ccc(Cl)cc1Cl)CN1CC[C@@H]1C1CC1,-7.301769999999999,O[C@H](COc1ccc(Cl)cc1Cl)CN1CC[C@@H]1C1CC1,-7.301769999999999,,-0.0,0,8081.0
6339,ZINC000362872109,COC(=O)CC1(NC(=O)[C@@H]2CN(C)C[C@@H]2C)CCC1,-4.71919,COC(=O)CC1(NC(=O)[C@@H]2CN(C)C[C@@H]2C)CCC1,-4.71919,,-0.0,0,871.0
8722,ZINC000002599642,O=[N+]([O-])c1cccc(-c2nc3sccn3c2CN2CCNCC2)c1,-7.466260000000001,O=[N+]([O-])c1cccc(-c2nc3sccn3c2CN2CCNCC2)c1,-7.466260000000001,,-0.0,0,8468.0
1877,ZINC000434612000,CCOC(=O)CC1(NCc2ccc(F)c(F)c2)CCCC1,-5.90615,CCOC(=O)CC1(NCc2ccc(F)c(F)c2)CCCC1,-5.90615,,-0.0,0,3599.0
2307,ZINC000365818667,Cc1ccccc1Cc1nnc(CN2CCN3C(=O)N(C)C[C@H]3C2)o1,-8.15437,Cc1ccccc1Cc1nnc(CN2CCN3C(=O)N(C)C[C@H]3C2)o1,-8.15437,,-0.0,0,9470.0
4278,ZINC000662691716,C[C@H](CN1CCC(C)CC1)NC(=O)[C@@H](N)C1CCOCC1,-9.25729,CC1CCN(C[C@@H](C)NC(=O)[C@@H](N)C2CCOCC2)CC1,-9.25729,,-0.0,0,9890.0
7259,ZINC000278291284,C=CC[C@H]1N(C(=O)c2cnc3scc(C)n3c2=O)CCCC1(C)C,-6.8513,C=CC[C@H]1N(C(=O)c2cnc3scc(C)n3c2=O)CCCC1(C)C,-6.8513,,-0.0,0,6842.0
8532,ZINC000637994684,Cc1ccccc1[C@@H](CC(C)C)NC(=O)C1=CC[C@@H](N)C1,-6.944210000000001,Cc1ccccc1[C@@H](CC(C)C)NC(=O)C1=CC[C@@H](N)C1,-6.944210000000001,,-0.0,0,7117.0
3860,ZINC000589199835,C[C@@H]1CC[C@@]2(CCN(C(=O)c3cc(O)cc(C#N)c3)C2)C1,-5.90904,C[C@@H]1CC[C@@]2(CCN(C(=O)c3cc(O)cc(C#N)c3)C2)C1,-5.90904,,-0.0,0,3610.0
4181,ZINC000415725294,Cc1cc(NC(=O)NC[C@H](N)C(C)C)c(Cl)cc1F,-8.00355,Cc1cc(NC(=O)NC[C@H](N)C(C)C)c(Cl)cc1F,-8.00355,,-0.0,0,9333.0
3536,ZINC000685232027,CC(C)(C(N)=O)c1nc(Cc2ccc(OC(F)(F)F)cc2)no1,-6.42082,CC(C)(C(N)=O)c1nc(Cc2ccc(OC(F)(F)F)cc2)no1,-6.42082,,-0.0,0,5336.0
4846,ZINC000345524300,CC(C)c1ccc(O[C@@H](C)CNC(=O)[C@@H]2CCC(=O)NC2)cc1,-6.729419999999999,CC(C)c1ccc(O[C@@H](C)CNC(=O)[C@@H]2CCC(=O)NC2)cc1,-6.729419999999999,,-0.0,0,6405.0
5373,ZINC000266789928,C[C@@H](NS(C)(=O)=O)C(=O)Nc1ccc(-c2ncon2)cc1,-5.54633,C[C@@H](NS(C)(=O)=O)C(=O)Nc1ccc(-c2ncon2)cc1,-5.54633,,-0.0,0,2505.0
5405,ZINC000346764984,C=C[C@H](C)NC(=O)NCc1ccc(S(=O)(=O)CC)cc1,-4.56531,C=C[C@H](C)NC(=O)NCc1ccc(S(=O)(=O)CC)cc1,-4.56531,,-0.0,0,714.0
52,ZINC000680847975,Cc1ccccc1C(=O)NCC(=O)N1CCOc2ncccc2C1,-5.67928,Cc1ccccc1C(=O)NCC(=O)N1CCOc2ncccc2C1,-5.67928,,-0.0,0,2872.0
8353,ZINC000606872144,CC(C)[C@H](C)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1cccs1,-7.57092,CC(C)[C@H](C)CNC(=O)[C@H](Cc1ccccc1)NC(=O)c1cccs1,-7.57092,,-0.0,0,8682.0
9087,ZINC000337504968,C[C@@H]1Sc2ccc(C(=O)Nc3cnc(N(C)C)nc3)cc2NC1=O,-6.10375,C[C@@H]1Sc2ccc(C(=O)Nc3cnc(N(C)C)nc3)cc2NC1=O,-6.10375,,-0.0,0,4266.5
8873,ZINC000063852532,CCN1CCC[C@H](CNC(=O)CCc2nc(-c3cccs3)no2)C1,-7.37968,CCN1CCC[C@H](CNC(=O)CCc2nc(-c3cccs3)no2)C1,-7.37968,,-0.0,0,8276.0
8546,ZINC000661409655,CC(C)(C)N1CC[C@@H]1CNC(=O)N1CC[C@H](C2CCC2)C1,-6.8368,CC(C)(C)N1CC[C@@H]1CNC(=O)N1CC[C@H](C2CCC2)C1,-6.8368,,-0.0,0,6802.0
5837,ZINC000591322567,COC(=O)CNC(=O)[C@H]1CCCN1C(=O)CN(C)c1ccc(Cl)cn1,-5.3955,COC(=O)CNC(=O)[C@H]1CCCN1C(=O)CN(C)c1ccc(Cl)cn1,-5.3955,,-0.0,0,2153.0
539,ZINC000289917916,C[C@H](NC[C@]1(CO)C[C@H]1c1ccccc1)c1ccnn1C,-5.21277,C[C@H](NC[C@]1(CO)C[C@H]1c1ccccc1)c1ccnn1C,-5.21277,,-0.0,0,1705.0
1935,ZINC000613138326,Cn1cncc1[C@@H]1C[C@H]1C(=O)N1CC[C@H](C2CC2)C1,-5.89633,Cn1cncc1[C@@H]1C[C@H]1C(=O)N1CC[C@H](C2CC2)C1,-5.89633,,-0.0,0,3554.0
6622,ZINC000331156905,CC(C)C/N=C(/O)NC(=O)[C@H](C)N1CCO[C@H](CO)C1,-4.28009,CC(C)C/N=C(/O)NC(=O)[C@H](C)N1CCO[C@H](CO)C1,-4.28009,,-0.0,0,474.0
927,ZINC000350567348,COC(=O)c1cnc(-c2nc(COc3ccccc3F)no2)cn1,-6.54859,COC(=O)c1cnc(-c2nc(COc3ccccc3F)no2)cn1,-6.54859,,-0.0,0,5749.0
3059,ZINC000606470550,COc1ccc(OCc2ccccn2)c(CNCc2cc(C)[nH]n2)c1,-6.725339999999999,COc1ccc(OCc2ccccn2)c(CNCc2cc(C)[nH]n2)c1,-6.725339999999999,,-0.0,0,6383.0
1867,ZINC000438939503,C[C@H](NC(=O)CC[C@@H]1CC[C@@H](C)O1)c1ccc(C(C)(C)C)cc1,-6.89133,C[C@@H]1CC[C@@H](CCC(=O)N[C@@H](C)c2ccc(C(C)(C)C)cc2)O1,-6.89133,,-0.0,0,6958.0
453,ZINC000298190631,CCc1nc2ccc(Cl)cn2c1C(=O)N[C@@H]1CCC[C@@H](CO)C1,-7.19373,CCc1nc2ccc(Cl)cn2c1C(=O)N[C@@H]1CCC[C@@H](CO)C1,-7.19373,,-0.0,0,7805.0
5746,ZINC000346541563,O=C(CCn1nc2ccccn2c1=O)NCc1cccc(F)c1,-8.59801,O=C(CCn1nc2ccccn2c1=O)NCc1cccc(F)c1,-8.59801,,-0.0,0,9760.0
4862,ZINC000561130778,CCc1cc(CC)nc(N2CCC[C@H](OCC(F)(F)F)C2)n1,-6.34696,CCc1cc(CC)nc(N2CCC[C@H](OCC(F)(F)F)C2)n1,-6.34696,,-0.0,0,5094.0
6268,ZINC000102978405,CN(C(=O)c1ncccc1OCC(F)F)[C@@H]1CCS(=O)(=O)C1,-6.04886,CN(C(=O)c1ncccc1OCC(F)F)[C@@H]1CCS(=O)(=O)C1,-6.04886,,-0.0,0,4078.0
4227,ZINC000664206879,CC[C@@H]1CCC[C@H](NC(=O)N2CC[C@@]3(O)C[C@H]3C2)C1,-5.4362,CC[C@@H]1CCC[C@H](NC(=O)N2CC[C@@]3(O)C[C@H]3C2)C1,-5.4362,,-0.0,0,2234.0
2211,ZINC000276509277,COC1(CSc2nnc(-c3ccccc3F)n2C)CCCC1,-6.286969999999999,COC1(CSc2nnc(-c3ccccc3F)n2C)CCCC1,-6.286969999999999,,-0.0,0,4878.0
8904,ZINC000370467461,COc1ccccc1C1(F)CCN([C@H](C(N)=O)c2ccccc2)CC1,-6.76823,COc1ccccc1C1(F)CCN([C@H](C(N)=O)c2ccccc2)CC1,-6.76823,,-0.0,0,6557.0
2611,ZINC000593794171,COC(=O)[C@H](CCF)NC(=O)C1(C#N)CC(C)C1,-5.04223,COC(=O)[C@H](CCF)NC(=O)C1(C#N)CC(C)C1,-5.04223,,-0.0,0,1372.0
2663,ZINC000139787651,CC[C@@H](Nc1ncc(Cl)cc1[N+](=O)[O-])c1ncc[nH]1,-7.10098,CC[C@@H](Nc1ncc(Cl)cc1[N+](=O)[O-])c1ncc[nH]1,-7.10098,,-0.0,0,7546.0
7147,ZINC000183432763,C[C@@H](NC[C@@]1(C)CCCc2ccccc21)c1cnn(C)c1,-6.4022,C[C@@H](NC[C@@]1(C)CCCc2ccccc21)c1cnn(C)c1,-6.4022,,-0.0,0,5272.0
6869,ZINC000263820390,CCc1cccc2c1OCC[C@H]2NC(=O)c1csc(NC(C)=O)n1,-5.219930000000001,CCc1cccc2c1OCC[C@H]2NC(=O)c1csc(NC(C)=O)n1,-5.219930000000001,,-0.0,0,1721.0
2861,ZINC000190079728,CC(C)(O)CN(C(=O)CCOc1cccc(C(N)=O)c1)C1CC1,-6.48931,CC(C)(O)CN(C(=O)CCOc1cccc(C(N)=O)c1)C1CC1,-6.48931,,-0.0,0,5558.0
7254,ZINC000419754498,Cc1c2ccccc2oc1[C@@H](C)NC(=O)C(=O)N1C[C@H](N)[C@@H](C)C1,-8.48756,Cc1c([C@@H](C)NC(=O)C(=O)N2C[C@H](C)[C@@H](N)C2)oc2ccccc12,-8.48756,,-0.0,0,9710.0
7000,ZINC000042586179,Cc1cccc(CCC(=O)NC[C@@H](CC(C)C)N(C)C)c1,-6.3825,Cc1cccc(CCC(=O)NC[C@@H](CC(C)C)N(C)C)c1,-6.3825,,-0.0,0,5209.0
3609,ZINC000645632774,CCC1(NS(=O)(=O)CCCC2CCOCC2)CCOCC1,-4.63066,CCC1(NS(=O)(=O)CCCC2CCOCC2)CCOCC1,-4.63066,,-0.0,0,777.0
4432,ZINC000285702952,O=C(c1cc(F)cc2nc(S)[nH]c21)N1CCOC[C@@H]1c1nc[nH]n1,-5.01969,O=C(c1cc(F)cc2nc(S)[nH]c12)N1CCOC[C@@H]1c1nc[nH]n1,-5.01969,,-0.0,0,1329.0
2155,ZINC000058918219,CC(=O)N[C@H](CC(=O)N1CCC[C@H](N2CCCC2)C1)c1ccccc1,-7.424289999999999,CC(=O)N[C@H](CC(=O)N1CCC[C@H](N2CCCC2)C1)c1ccccc1,-7.424289999999999,,-0.0,0,8376.0
3670,ZINC000273908373,COc1ccccc1C(=O)C(=O)NCCOCCS(C)(=O)=O,-6.579289999999999,COc1ccccc1C(=O)C(=O)NCCOCCS(C)(=O)=O,-6.579289999999999,,-0.0,0,5846.5
8979,ZINC000124367595,COc1c(Cl)cccc1NC(=O)C(=O)N(C)Cc1cccc(F)c1,-8.430530000000001,COc1c(Cl)cccc1NC(=O)C(=O)N(C)Cc1cccc(F)c1,-8.430530000000001,,-0.0,0,9688.0
7988,ZINC000453951690,CC[C@@H](NC(=O)C(=O)Nc1ccccc1-c1ccccc1)[C@@H](C)O,-5.0121,CC[C@@H](NC(=O)C(=O)Nc1ccccc1-c1ccccc1)[C@@H](C)O,-5.0121,,-0.0,0,1317.0
4650,ZINC000620651281,CCC(C)(C)N[C@@H](C)C(=O)Nc1ccn2cc(C)nc2c1,-7.33247,CCC(C)(C)N[C@@H](C)C(=O)Nc1ccn2cc(C)nc2c1,-7.33247,,-0.0,0,8158.0
450,ZINC000642643437,CCN(CC)CC1CCN(C[C@H](O)COC[C@H]2CCCO2)CC1,-7.22347,CCN(CC)CC1CCN(C[C@H](O)COC[C@H]2CCCO2)CC1,-7.22347,,-0.0,0,7897.0
6346,ZINC000345828497,CC[C@H](CO)N(C)S(=O)(=O)c1ccc([C@@H](C)CC)cc1,-4.35093,CC[C@H](CO)N(C)S(=O)(=O)c1ccc([C@@H](C)CC)cc1,-4.35093,,-0.0,0,531.0
7546,ZINC000329258548,CNS(=O)(=O)N1CCC(C(=O)N2C[C@@]3(CCCO3)[C@H]2C2CC2)CC1,-3.70083,CNS(=O)(=O)N1CCC(C(=O)N2C[C@@]3(CCCO3)[C@H]2C2CC2)CC1,-3.70083,,-0.0,0,202.0
7904,ZINC000422301071,C[C@H]([C@H](C)NC(=O)C(=O)NCC[C@H]1CCCN(C)C1)N1CCOCC1,-6.8386,C[C@H](NC(=O)C(=O)NCC[C@H]1CCCN(C)C1)[C@@H](C)N1CCOCC1,-6.8386,,-0.0,0,6807.0
4484,ZINC000350184151,CC(C)[C@H]1CN(C(=O)COc2ccc(Cl)c(F)c2)CCN1C,-7.20925,CC(C)[C@H]1CN(C(=O)COc2ccc(Cl)c(F)c2)CCN1C,-7.20925,,-0.0,0,7855.0
9179,ZINC000414875225,CCOc1c(Cl)cccc1CN[C@H]1CCCNC1,-7.39239,CCOc1c(Cl)cccc1CN[C@H]1CCCNC1,-7.39239,,-0.0,0,8298.0
925,ZINC000004589458,CN(C)c1cc(N/N=C/c2ccncc2)nc(N(C)C)n1,-6.60337,CN(C)c1cc(N/N=C/c2ccncc2)nc(N(C)C)n1,-6.60337,,-0.0,0,5918.0
7886,ZINC000080858032,COC[C@H](C)N1CCN([C@@H](C)c2cccc(F)c2)CC1,-6.56095,COC[C@H](C)N1CCN([C@@H](C)c2cccc(F)c2)CC1,-6.56095,,-0.0,0,5786.0
778,ZINC000336444840,O=C(Nc1ccccc1Cl)c1ccoc1C1CC1,-6.61129,O=C(Nc1ccccc1Cl)c1ccoc1C1CC1,-6.61129,,-0.0,0,5954.0
8036,ZINC000503221513,CC(C)[C@@H](CN(C)Cc1ccccc1)NC[C@H]1CCCS(=O)(=O)C1,-7.55513,CC(C)[C@@H](CN(C)Cc1ccccc1)NC[C@H]1CCCS(=O)(=O)C1,-7.55513,,-0.0,0,8649.0
9231,ZINC000276548523,C[C@@H](NC(=O)NCc1noc(-c2cccs2)n1)c1ncnn1C,-6.637389999999999,C[C@@H](NC(=O)NCc1noc(-c2cccs2)n1)c1ncnn1C,-6.637389999999999,,-0.0,0,6052.0
6299,ZINC000188361292,COc1ccc(OC)c([C@H]2C[C@H]2C(=O)OCc2ncccc2C)c1,-5.64343,COc1ccc(OC)c([C@H]2C[C@H]2C(=O)OCc2ncccc2C)c1,-5.64343,,-0.0,0,2774.0
5063,ZINC000452093842,CC(C)N1CC[C@@H](N(C)S(=O)(=O)N2CCCCCC2)C1,-5.37001,CC(C)N1CC[C@@H](N(C)S(=O)(=O)N2CCCCCC2)C1,-5.37001,,-0.0,0,2086.0
3167,ZINC000565661661,CCN1c2ccc(NC(=O)CN(C)S(=O)(=O)N(C)C)cc2CCC1=O,-6.950639999999999,CCN1C(=O)CCc2cc(NC(=O)CN(C)S(=O)(=O)N(C)C)ccc21,-6.950639999999999,,-0.0,0,7143.0
1740,ZINC000563625302,COC(=O)c1csc([C@H](C)N[C@@H]2CCC[C@@H](F)C2)c1,-6.22596,COC(=O)c1csc([C@H](C)N[C@@H]2CCC[C@@H](F)C2)c1,-6.22596,,-0.0,0,4682.0
7013,ZINC000128857579,CO[C@H](CNC(=O)N[C@@H]1CCCN(c2ccccn2)C1)C(C)(C)C,-6.08452,CO[C@H](CNC(=O)N[C@@H]1CCCN(c2ccccn2)C1)C(C)(C)C,-6.08452,,-0.0,0,4206.0
7937,ZINC000432552347,CC(=O)c1csc(C(=O)N(C)C2CCC(C(C)C)CC2)c1,-6.20601,CC(=O)c1csc(C(=O)N(C)C2CCC(C(C)C)CC2)c1,-6.20601,,-0.0,0,4619.0
9388,ZINC000442554065,Cc1cc(N[C@@H](C)C(=O)NCC(F)(F)F)cc(C)c1Cl,-6.76635,Cc1cc(N[C@@H](C)C(=O)NCC(F)(F)F)cc(C)c1Cl,-6.76635,,-0.0,0,6549.0
2715,ZINC000184215762,CC(C)[C@@H](NC(=O)Cc1ccccc1)C(=O)N1CC(CO)C1,-6.33282,CC(C)[C@@H](NC(=O)Cc1ccccc1)C(=O)N1CC(CO)C1,-6.33282,,-0.0,0,5040.0
1458,ZINC000286597314,O=C(OC[C@@H]1CCCO1)N1CCN(c2ncnc3sccc32)CC1,-6.25291,O=C(OC[C@@H]1CCCO1)N1CCN(c2ncnc3sccc23)CC1,-6.25291,,-0.0,0,4762.0
5641,ZINC000126449657,COc1ccc(CCNC(=O)N(CCS(C)(=O)=O)C2CC2)cc1,-6.23188,COc1ccc(CCNC(=O)N(CCS(C)(=O)=O)C2CC2)cc1,-6.23188,,-0.0,0,4702.0
4658,ZINC000416715968,C[C@@H]1[C@@H](C)[C@H](C)CN1C(=O)NCC[C@@H]1CCCN(C)C1,-7.1460300000000005,C[C@H]1[C@H](C)CN(C(=O)NCC[C@@H]2CCCN(C)C2)[C@@H]1C,-7.1460300000000005,,-0.0,0,7674.0
7926,ZINC000236943081,CC[C@@H](NC(=O)[C@@H](N)CC)c1ccc2c(c1)OCCO2,-6.44618,CC[C@H](N)C(=O)N[C@H](CC)c1ccc2c(c1)OCCO2,-6.44618,,-0.0,0,5421.0
6234,ZINC000583194027,C[C@@H]1CN(c2ncnc3sc4ccccc4c32)CC[C@H]1N,-6.78158,C[C@@H]1CN(c2ncnc3sc4ccccc4c23)CC[C@H]1N,-6.78158,,-0.0,0,6604.0
4611,ZINC000173222069,CC[C@@H](OC1CCCC1)C(=O)NC1CN(C(C)=O)C1,-4.83856,CC[C@@H](OC1CCCC1)C(=O)NC1CN(C(C)=O)C1,-4.83856,,-0.0,0,1033.0
161,ZINC000588096399,CC[C@@H]1C[C@@H](CC(=O)Nc2cc(Cl)cc(C(=O)OC)c2O)CCO1,-6.70558,CC[C@@H]1C[C@@H](CC(=O)Nc2cc(Cl)cc(C(=O)OC)c2O)CCO1,-6.70558,,-0.0,0,6310.0
1346,ZINC000537658071,CCC(CC)CS(=O)(=O)NCCCc1cccs1,-5.24236,CCC(CC)CS(=O)(=O)NCCCc1cccs1,-5.24236,,-0.0,0,1782.0
6781,ZINC000573729302,C[C@@H]1CN(S(=O)(=O)c2ccc(C(=O)O)cc2[N+](=O)[O-])CC(=O)N1,-2.58417,C[C@@H]1CN(S(=O)(=O)c2ccc(C(=O)O)cc2[N+](=O)[O-])CC(=O)N1,-2.58417,,-0.0,0,27.0
3702,ZINC000281038070,CCNC(=O)N1CCN(c2nc(C)cc(C#N)n2)CC1,-6.130330000000001,CCNC(=O)N1CCN(c2nc(C)cc(C#N)n2)CC1,-6.130330000000001,,-0.0,0,4347.0
2918,ZINC000650478086,CC[C@@H]1CN(C(=O)c2cc(-c3ccccn3)no2)[C@@H](C)CO1,-5.52044,CC[C@@H]1CN(C(=O)c2cc(-c3ccccn3)no2)[C@@H](C)CO1,-5.52044,,-0.0,0,2446.0
4009,ZINC000443046944,COc1ccc(S(=O)(=O)N[C@@H](C)c2ccccc2[N+](=O)[O-])cn1,-5.84746,COc1ccc(S(=O)(=O)N[C@@H](C)c2ccccc2[N+](=O)[O-])cn1,-5.84746,,-0.0,0,3390.0
5762,ZINC000363607350,O=C(CN1CCCCC1=O)N1CCCN(C(=O)c2ccoc2)CC1,-6.709210000000001,O=C(CN1CCCCC1=O)N1CCCN(C(=O)c2ccoc2)CC1,-6.709210000000001,,-0.0,0,6324.0
351,ZINC000026100334,CC1CCN(C(=O)CSc2nc3ccsc3c(=O)n2C)CC1,-6.34361,CC1CCN(C(=O)CSc2nc3ccsc3c(=O)n2C)CC1,-6.34361,,-0.0,0,5084.0
8335,ZINC000537591663,CC(C)SCC(=O)N[C@@H]1CC(C)(C)OC1(C)C,-4.12571,CC(C)SCC(=O)N[C@@H]1CC(C)(C)OC1(C)C,-4.12571,,-0.0,0,383.0
5505,ZINC000447249585,CC(=O)N(C)c1ccc(S(=O)(=O)N[C@H]2CCN[C@@H](C)C2)cc1,-5.96004,CC(=O)N(C)c1ccc(S(=O)(=O)N[C@H]2CCN[C@@H](C)C2)cc1,-5.96004,,-0.0,0,3772.0
5623,ZINC000576353275,N#Cc1cccc(C(=O)Nc2nc3n(n2)CCCC3)c1Br,-6.63945,N#Cc1cccc(C(=O)Nc2nc3n(n2)CCCC3)c1Br,-6.63945,,-0.0,0,6062.0
6695,ZINC000659200480,O=C(O)C1(CC(=O)NCc2ccc(Cl)c(Cl)c2)CCC1,-5.99936,O=C(CC1(C(=O)O)CCC1)NCc1ccc(Cl)c(Cl)c1,-5.99936,,-0.0,0,3914.0
8085,ZINC000513463181,CC(C)[C@@H]1CCC[C@@H](NC(=O)C(=O)N[C@@H](C)C(C)(C)CN(C)C)CC1,-6.28904,CC(C)[C@@H]1CCC[C@@H](NC(=O)C(=O)N[C@@H](C)C(C)(C)CN(C)C)CC1,-6.28904,,-0.0,0,4883.0
960,ZINC000618270340,Cc1ccc(OCCCC(=O)N2C[C@@H](C)C(O)[C@H](C)C2)cc1C,-5.98955,Cc1ccc(OCCCC(=O)N2C[C@@H](C)C(O)[C@H](C)C2)cc1C,-5.98955,,-0.0,0,3879.0
6497,ZINC000595706684,COC(=O)[C@@]1(NCCCc2ccncc2)CC[C@@H](C)CC1,-6.306,COC(=O)[C@]1(NCCCc2ccncc2)CC[C@H](C)CC1,-6.306,,-0.0,0,4932.0
9180,ZINC000453165397,CCCCn1cc(CN[C@H]2CC[C@H](C)c3ccsc32)c(C)n1,-7.401089999999999,CCCCn1cc(CN[C@H]2CC[C@H](C)c3ccsc32)c(C)n1,-7.401089999999999,,-0.0,0,8323.0
1791,ZINC000114415067,CCOCC(=O)N1CCN(c2ccc(CN(C)C)cn2)CC1,-5.57135,CCOCC(=O)N1CCN(c2ccc(CN(C)C)cn2)CC1,-5.57135,,-0.0,0,2580.0
7371,ZINC000275624181,Cc1csc([C@H]2COCCN2C(=O)[C@H](C)CN2CCOCC2)n1,-4.81084,Cc1csc([C@H]2COCCN2C(=O)[C@H](C)CN2CCOCC2)n1,-4.81084,,-0.0,0,993.0
5054,ZINC000647680347,COCc1nc(C(=O)N[C@@H]2CC[C@H]3C[C@H]3C2)no1,-5.59367,COCc1nc(C(=O)N[C@@H]2CC[C@H]3C[C@H]3C2)no1,-5.59367,,-0.0,0,2634.0
6513,ZINC000648088386,NC[C@@H]1CCC[C@H]1C(=O)N1CCO[C@H](C(F)(F)F)C1,-7.13926,NC[C@@H]1CCC[C@H]1C(=O)N1CCO[C@H](C(F)(F)F)C1,-7.13926,,-0.0,0,7659.0
1205,ZINC000352640098,CCCOc1cc(C)ccc1NC(=O)C(=O)N[C@H]1CCC(C)(C)C1,-8.21006,CCCOc1cc(C)ccc1NC(=O)C(=O)N[C@H]1CCC(C)(C)C1,-8.21006,,-0.0,0,9522.0
9876,ZINC000633935559,Cc1[nH]ccc1C(=O)N1CCC(Oc2ccccc2F)CC1,-7.01318,Cc1[nH]ccc1C(=O)N1CCC(Oc2ccccc2F)CC1,-7.01318,,-0.0,0,7322.0
7630,ZINC000360936182,COC1CCC(N(C)C(=O)Nc2cccc(NC(C)=O)c2C)CC1,-6.117430000000001,COC1CCC(N(C)C(=O)Nc2cccc(NC(C)=O)c2C)CC1,-6.117430000000001,,-0.0,0,4303.0
2334,ZINC000528526539,O=C(c1cccc(C(F)F)c1F)N1CCC[C@H](N2CCCC2=O)C1,-7.114889999999999,O=C(c1cccc(C(F)F)c1F)N1CCC[C@H](N2CCCC2=O)C1,-7.114889999999999,,-0.0,0,7586.0
8814,ZINC000366555957,COc1cc(OC)c(CN2CC[C@H]3C(=O)NC(=O)[C@H]3C2)c(OC)c1,-5.90334,COc1cc(OC)c(CN2CC[C@H]3C(=O)NC(=O)[C@H]3C2)c(OC)c1,-5.90334,,-0.0,0,3582.0
8770,ZINC000189362317,CC[C@H](C)c1ccc(NC(=O)CN2CCN(C[C@@H](C)O)CC2)cc1,-6.68088,CC[C@H](C)c1ccc(NC(=O)CN2CCN(C[C@@H](C)O)CC2)cc1,-6.68088,,-0.0,0,6223.0
